id,title,popularity,release_date
68412,3 Backyards,0.17817,1/1/2010
117251,White House Down,39.004588,27/6/2013
10067,The Shaggy Dog,4.280619,9/3/2006
48620,The Mighty Macs,2.932784,21/10/2009
10748,St. Trinian's,7.377587,21/12/2007
1547,The Lost Boys,24.750909,31/7/1987
46138,Made in Dagenham,6.138802,11/9/2010
215211,Grace of Monaco,10.958697,14/5/2014
10316,The Ides of March,20.317469,24/9/2011
9894,The Cable Guy,19.525659,10/6/1996
198184,Chappie,116.700319,4/3/2015
17139,Character,0.011697,17/4/1997
25166,Drowning Mona,3.021835,3/3/2000
23570,The Pallbearer,2.149469,3/5/1996
17709,Dudley Do-Right,8.792054,27/8/1999
11908,Hatchet,12.677016,27/4/2006
10153,Sphere,18.65988,13/2/1998
11284,Freddy's Dead: The Final Nightmare,16.856231,5/9/1991
9656,Black Christmas,4.134327,25/12/2006
9813,The Quiet,4.0971,12/9/2005
4232,Scream,45.99611,20/12/1996
667,You Only Live Twice,28.675891,12/6/1967
13342,Fast Times at Ridgemont High,20.403344,13/8/1982
10184,He's Just Not That Into You,26.253357,6/2/2009
504,Monster,19.683187,16/11/2003
77875,Playing for Keeps,17.932561,29/11/2012
115872,The Chambermaid on the Titanic,1.031142,10/10/1997
58574,Sherlock Holmes: A Game of Shadows,81.499621,22/11/2011
1621,Trading Places,34.022209,7/6/1983
29064,The Omega Code,1.288173,15/10/1999
34086,Spaced Invaders,1.586598,27/4/1990
547,The Horse Whisperer,12.867352,14/5/1998
12158,Vampire in Brooklyn,6.772615,27/10/1995
11253,Hellboy II: The Golden Army,58.57976,11/7/2008
605,The Matrix Revolutions,73.313918,5/11/2003
11798,This Is England,8.395624,12/9/2006
105,Back to the Future,76.603233,3/7/1985
526,Ladyhawke,14.370111,27/3/1985
195589,Neighbors,36.471231,8/5/2014
692,Pink Flamingos,4.553644,12/3/1972
23730,C.H.U.D.,4.45544,31/8/1984
4107,Bloody Sunday,7.330691,16/1/2002
22971,Dear John,19.402816,4/2/2010
16888,The Ladies Man,2.259537,13/10/2000
12637,"New York, New York",3.876242,21/6/1977
128,Princess Mononoke,60.732738,12/7/1997
7735,The Wave,25.281197,11/3/2008
20653,Roadside Romeo,0.253595,24/10/2008
11598,The Kentucky Fried Movie,10.861167,10/8/1977
597,Titanic,100.025899,18/11/1997
188161,A Million Ways to Die in the West,32.808675,22/5/2014
681,Diamonds Are Forever,34.634181,13/12/1971
280,Terminator 2: Judgment Day,101.74155,1/7/1991
75900,My Week with Marilyn,21.006078,17/10/2011
18074,Duets,2.25453,9/9/2000
36046,The Work and the Glory,0.571663,24/11/2004
568,Apollo 13,68.140214,30/6/1995
9297,Monster House,36.368839,21/7/2006
72213,Courageous,5.961119,30/9/2011
2207,16 Blocks,32.31022,1/3/2006
54897,The Grace Card,0.616283,25/2/2011
71547,Fascination,0.219799,13/10/2004
4551,Be Cool,18.61472,4/3/2005
10719,Elf,16.901954,9/10/2003
6950,Outbreak,30.397496,10/3/1995
17127,The Object of My Affection,5.164281,17/4/1998
244772,The Skeleton Twins,15.699363,18/1/2014
37964,Brown Sugar,3.501158,5/10/2002
9821,The Mighty,5.497682,23/10/1998
11130,The Princess Diaries 2: Royal Engagement,30.002907,6/8/2004
20156,Exotica,5.446832,24/9/1994
1833,Rent,10.433667,23/11/2005
862,Toy Story,73.640445,30/10/1995
67373,This Thing of Ours,0.046868,1/1/2005
9900,Grandma's Boy,9.974681,6/1/2006
15373,Role Models,24.917665,3/2/2008
17979,A Christmas Carol,39.744242,4/11/2009
109443,Anchorman 2: The Legend Continues,38.125008,18/12/2013
9880,The Princess Diaries,40.176265,3/8/2001
14047,The Great Debaters,10.84158,27/12/2007
10238,Cries and Whispers,11.347855,21/12/1972
8879,Pale Rider,14.574995,28/6/1985
1951,Manderlay,7.05145,16/5/2005
162396,The Big Swap,0.627763,11/6/1998
682,The Man with the Golden Gun,30.214716,1/12/1974
43347,Love & Other Drugs,20.236951,22/11/2010
14033,Soul Survivors,3.231848,6/9/2001
91070,L!fe Happens,5.974156,18/6/2011
176077,Enter the Dangerous Mind,1.998826,11/3/2013
10069,Stay Alive,4.34503,24/3/2006
9772,Air Force One,36.38795,25/7/1997
109451,Cloudy with a Chance of Meatballs 2,41.247402,26/9/2013
1366,Rocky,72.19808,21/11/1976
306745,Freeheld,8.184588,2/10/2015
123678,The Act of Killing,8.887411,31/8/2012
4347,Atonement,33.369305,29/8/2007
4553,The Machinist,35.252056,9/2/2004
11128,Ladder 49,10.99991,1/10/2004
82703,Mr. Peabody & Sherman,38.73494,7/2/2014
56601,The Perfect Game,0.903529,1/4/2010
38033,Chain Letter,2.504156,1/10/2010
285923,Grindhouse,16.637642,6/4/2007
48217,The Widow of Saint-Pierre,1.780065,1/1/2000
601,E.T. the Extra-Terrestrial,56.105798,3/4/1982
9007,Just Like Heaven,13.43573,16/9/2005
54138,Star Trek Into Darkness,78.291018,5/5/2013
3594,The Number 23,23.197408,23/2/2007
2687,Memoirs of an Invisible Man,7.222985,28/2/1992
313922,Green Room,30.001024,15/4/2016
133931,Zambezia,14.182301,5/6/2012
6073,The Mexican,21.021809,1/3/2001
20504,The Book of Eli,32.363538,14/1/2010
10307,Stigmata,14.993169,10/9/1999
20309,Say It Isn't So,2.909346,12/3/2001
5125,Rendition,12.741073,7/9/2007
285,Pirates of the Caribbean: At World's End,139.082615,19/5/2007
9035,Slither,17.327279,31/3/2006
231,Syriana,16.871194,23/11/2005
30309,Real Women Have Curves,1.026243,1/1/2002
60243,A Separation,12.049373,15/3/2011
12144,The Land Before Time,28.670193,18/11/1988
11004,Wonder Boys,9.011729,22/2/2000
1878,Fear and Loathing in Las Vegas,44.511363,22/5/1998
8390,"Definitely, Maybe",29.173266,8/2/2008
6957,The 40 Year Old Virgin,38.473732,11/8/2005
9008,The Insider,26.153669,28/10/1999
905,Pandora's Box,1.824184,30/1/1929
23618,The Original Kings of Comedy,1.918959,18/8/2000
45153,Eve's Bayou,1.126941,7/9/1997
8987,The River Wild,12.362876,30/9/1994
22256,Without Limits,3.849873,11/9/1998
12207,The Legend of Drunken Master,15.046612,3/2/1994
293863,The Age of Adaline,82.052056,16/4/2015
10317,Our Brand Is Crisis,12.921594,11/9/2015
10858,Nixon,3.770161,22/12/1995
9032,Big Daddy,34.86859,25/6/1999
13960,ATL,5.422285,31/3/2006
29015,The Specials,9.055447,22/9/2000
26710,My Baby's Daddy,4.480167,9/1/2004
355629,The Blade of Don Juan,0.021678,27/10/2013
84175,Beasts of the Southern Wild,12.471239,29/6/2012
70074,Bullet to the Head,22.503935,31/1/2013
468,My Own Private Idaho,10.363642,17/10/1991
407887,Operation Chromite,6.116436,27/7/2016
29963,Bright Star,9.230073,5/11/2009
10395,Wolf,13.758526,17/6/1994
549,Basquiat,3.636634,9/8/1996
320146,Creative Control,1.50211,11/3/2016
10029,Very Bad Things,5.671691,11/9/1998
415,Batman & Robin,50.073575,20/6/1997
242,The Godfather: Part III,59.194915,24/12/1990
782,Gattaca,70.398356,7/9/1997
87,Indiana Jones and the Temple of Doom,66.976776,23/5/1984
306,Beverly Hills Cop III,20.333953,24/5/1994
18533,Bronson,18.450613,9/10/2008
10758,Waitress,9.67299,25/5/2007
10710,Envy,9.842771,30/4/2004
14629,Woman on Top,3.535789,22/9/2000
76996,Love and Other Catastrophes,0.619348,1/8/1996
1417,Pan's Labyrinth,90.809408,27/5/2006
16337,The Texas Chainsaw Massacre 2,9.617777,22/8/1986
14652,Bon voyage,0.49446,16/4/2003
24940,Head Over Heels,4.66723,2/2/2001
9470,Kung Fu Hustle,13.658985,10/2/2004
175528,Baggage Claim,11.436405,27/9/2013
14425,PCU,8.738737,29/4/1994
255266,Dry Spell,0.048948,14/2/2013
58680,Woo,1.750054,8/5/1998
9798,Enemy of the State,41.207568,20/11/1998
5178,The Good Heart,2.201678,11/9/2009
13150,Pride and Glory,10.703602,9/9/2008
6963,The Weather Man,14.031377,20/10/2005
425,Ice Age,99.561972,10/3/2002
1691,Hostel: Part II,20.745052,8/6/2007
435,The Day After Tomorrow,41.380094,26/5/2004
48572,Red State,12.062371,19/8/2011
98549,The Legend of Hell's Gate: An American Conspiracy,1.002585,3/3/2011
101267,Katy Perry: Part of Me,8.410688,28/6/2012
7191,Cloverfield,46.942396,15/1/2008
10066,House of Wax,17.157738,30/4/2005
22314,In Too Deep,2.772178,25/8/1999
205588,Our Kind of Traitor,10.547959,5/5/2016
22327,Youth in Revolt,13.462544,11/9/2009
378237,Amidst the Devil's Wings,0.018087,1/12/2014
68724,Elysium,67.33767,7/8/2013
308529,Kickboxer: Vengeance,6.526588,14/7/2016
50725,Take Me Home Tonight,11.766564,4/3/2011
9893,Sleepover,5.842299,9/7/2004
2268,The Golden Compass,42.990906,4/12/2007
66468,N-Secure,0.13456,15/10/2010
857,Saving Private Ryan,76.041867,24/7/1998
215881,Plush,5.099368,13/9/2013
68684,Detention,10.424596,16/3/2011
16162,The Best Man,3.951041,22/10/1999
21413,The Battle of Shaker Heights,5.20209,22/8/2003
299145,Stranded,3.230779,5/6/2015
39013,Winter's Bone,20.834883,11/6/2010
9837,The Prince of Egypt,29.464852,15/12/1998
8617,Prom Night,9.642041,10/4/2008
10696,Glitter,3.809131,21/9/2001
36334,Deadline - U.S.A.,0.225627,14/3/1952
113406,Should've Been Romeo,0.40703,28/4/2012
65754,The Girl with the Dragon Tattoo,47.651083,14/12/2011
38757,Tangled,48.681969,24/11/2010
7304,Running Scared,19.311572,6/1/2006
595,To Kill a Mockingbird,22.139842,25/12/1962
157841,The Young and Prodigious T.S. Spivet,10.651202,16/10/2013
10557,East Is East,3.667372,14/5/1999
2637,The Mothman Prophecies,14.733513,25/1/2002
30139,Phat Girlz,0.982624,1/1/2006
188927,Star Trek Beyond,65.352913,7/7/2016
8854,Steel,2.848727,15/8/1997
12312,Joe Somebody,5.257009,21/12/2001
324352,Anderson's Cross,0.006323,20/5/2010
1495,Kingdom of Heaven,44.490453,3/5/2005
13510,Eden Lake,20.362373,12/9/2008
29146,Charly,0.178689,23/9/1968
16351,Ararat,1.326264,20/5/2002
102362,Dead Man Down,29.647844,8/3/2013
65203,The Broadway Melody,0.968865,8/2/1929
1587,What's Eating Gilbert Grape,33.282794,17/12/1993
186935,Heli,3.629777,9/8/2013
214756,Ted 2,68.734513,25/6/2015
8883,Flame & Citron,7.028946,25/3/2008
864,Cool Runnings,22.409117,30/9/1993
841,Dune,25.876582,14/12/1984
38579,Marmaduke,12.25622,4/6/2010
65749,Tango,0.425551,12/2/1998
49730,Red Riding Hood,45.151657,11/3/2011
35019,Nanny McPhee and the Big Bang,23.835055,26/3/2010
12107,Nutty Professor II: The Klumps,17.783361,27/7/2000
329440,The Forest,19.865989,7/1/2016
14585,In the Company of Men,2.634007,19/1/1997
1412,"Sex, Lies, and Videotape",10.869492,18/8/1989
7863,Shine,10.396305,21/1/1996
10358,Zack and Miri Make a Porno,27.326466,18/9/2008
8461,Funny Games,15.175289,20/10/2007
10013,Peggy Sue Got Married,12.243887,5/10/1986
29406,Trucker,1.20173,24/4/2008
16363,The Best Little Whorehouse in Texas,4.189378,23/7/1982
8967,The Tree of Life,43.862456,18/5/2011
26320,Taking Woodstock,11.870161,3/9/2009
48035,Ordet,3.225189,9/1/1955
116584,Valley of the Heart's Delight,0.142255,24/4/2006
192141,No Escape,38.006982,26/8/2015
272693,The DUFF,40.28709,20/2/2015
71,Billy Elliot,20.428237,18/5/2000
10022,The Pacifier,35.4763,4/3/2005
13751,Akeelah and the Bee,4.932893,28/4/2006
10330,Freaky Friday,24.345651,3/8/2003
395,AVP: Alien vs. Predator,42.957216,12/8/2004
62215,Melancholia,36.173598,26/5/2011
84355,Your Sister's Sister,12.833247,11/9/2011
1961,My Name Is Bruce,7.5591,1/10/2007
259693,The Conjuring 2,68.794673,13/5/2016
7326,Juno,19.782725,5/12/2007
9313,The Man in the Iron Mask,28.98027,12/3/1998
55465,A Very Harold & Kumar Christmas,17.971883,4/11/2011
14202,The Painted Veil,20.746932,9/12/2006
283708,Far from Men,3.363973,30/8/2014
41830,The Party's Over,0.118324,22/4/1965
9012,Jackass: The Movie,14.752587,21/10/2002
202604,The Vatican Exorcisms,0.447166,29/5/2013
84892,The Perks of Being a Wallflower,43.444135,20/9/2012
14536,New in Town,13.987772,30/1/2009
4688,Across the Universe,11.872841,14/9/2007
10061,Escape from L.A.,21.637234,9/8/1996
211557,Vessel,0.322553,28/10/2012
144336,Sabotage,27.903999,28/3/2014
866,Finding Neverland,34.160448,17/10/2004
764,The Evil Dead,35.037625,15/10/1981
193613,Metallica: Through the Never,7.871686,25/9/2013
2789,The Chronicles of Riddick,27.835436,11/6/2004
10523,W.,10.445391,17/10/2008
10163,The Lawnmower Man,10.125029,5/3/1992
274758,Give Me Shelter,0.278981,24/6/2014
206296,The Last Five Years,5.563068,3/11/2014
8645,The Happening,20.501582,11/6/2008
874,A Man for All Seasons,9.541688,12/12/1966
48289,The Debt,14.857884,11/4/2010
264999,Magic Mike XXL,29.660993,1/7/2015
22267,Ride with the Devil,5.516207,24/11/1999
209403,Bad Words,14.105392,6/9/2013
18206,Alone With Her,2.175696,28/4/2006
15394,Owning Mahowny,8.045488,2/5/2003
11596,New Nightmare,14.730796,13/10/1994
10215,Sliding Doors,15.639016,23/4/1998
2013,The Diving Bell and the Butterfly,13.65494,22/5/2007
55,Amores perros,23.281616,16/6/2000
13066,I Want Someone to Eat Cheese With,1.742383,1/1/2006
12404,Me and Orson Welles,3.593165,25/11/2009
3597,I Know What You Did Last Summer,27.654472,17/10/1997
29122,An Everlasting Piece,0.068246,22/12/2000
1548,Ghost World,14.072941,20/7/2001
87421,Riddick,46.630062,2/9/2013
42807,The Newton Boys,3.123583,26/3/1998
9016,Treasure Planet,38.924136,26/11/2002
525,The Blues Brothers,44.714264,17/6/1980
1246,Rocky Balboa,30.445257,20/12/2006
2642,Two Weeks Notice,24.153567,19/12/2002
10744,The Cooler,9.976428,17/1/2003
200505,Draft Day,14.17009,11/4/2014
9823,Mortal Kombat: Annihilation,11.916389,21/11/1997
18947,The Boat That Rocked,31.02233,1/4/2009
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,7/12/2005
12437,Underworld: Rise of the Lycans,51.927471,22/1/2009
4464,Seabiscuit,14.824166,22/7/2003
9374,Death Becomes Her,29.498304,30/7/1992
301325,#Horror,2.815228,20/11/2015
352978,Chain of Command,1.398981,30/8/2015
2105,American Pie,60.767168,9/7/1999
292483,Not Cool,1.186971,23/9/2014
44092,Reign of Assassins,4.930129,1/9/2010
834,Underworld: Evolution,49.020045,12/1/2006
9384,Starsky & Hutch,28.848842,5/3/2004
16643,Life or Something Like It,8.980846,26/4/2002
9766,Gridiron Gang,9.278361,15/9/2006
32274,Cradle Will Rock,4.901553,10/12/1999
821,Judgment at Nuremberg,13.338539,1/12/1961
12211,Highlander: Endgame,11.782725,1/9/2000
43933,Monsters,26.406001,18/6/2010
2289,Cold Mountain,24.598479,24/12/2003
92182,Silent House,11.66632,21/1/2011
38356,Transformers: Dark of the Moon,28.529607,28/6/2011
170687,The Boxtrolls,30.656345,10/9/2014
12763,Take the Lead,8.999675,17/3/2006
21074,Brick Lane,0.262135,16/11/2007
41216,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,10/7/2010
239678,This Is Where I Leave You,20.311684,10/9/2014
97370,Under the Skin,29.782161,14/3/2014
37080,Mother and Child,5.517597,7/11/2009
1734,The Mummy Returns,41.862983,28/4/2001
10895,Pinocchio,46.007991,23/2/1940
12246,Mongol: The Rise of Genghis Khan,10.1449,20/9/2007
1577,Resident Evil: Apocalypse,29.880122,10/9/2004
64690,Drive,49.294864,6/8/2011
76285,Percy Jackson: Sea of Monsters,40.262261,7/8/2013
10186,The Rocker,13.832376,20/8/2008
15256,200 Cigarettes,3.561198,26/2/1999
40807,50/50,33.372828,30/9/2011
24684,An Education,16.990308,29/10/2009
252,Willy Wonka & the Chocolate Factory,23.981601,29/6/1971
140300,Kung Fu Panda 3,56.747978,23/1/2016
33217,Diary of a Wimpy Kid,21.095489,19/3/2010
14438,Fireproof,6.093989,26/9/2008
11033,Dressed to Kill,11.208769,25/6/1980
27845,Trees Lounge,3.443916,11/10/1996
712,Four Weddings and a Funeral,29.834065,9/3/1994
274479,Joy,29.876507,24/12/2015
17339,Force 10 from Navarone,5.348446,1/11/1978
10383,Lost Souls,3.312385,13/10/2000
6479,I Am Legend,70.867401,14/12/2007
479,Shaft,19.643365,15/6/2000
6968,The Baader Meinhof Complex,7.727035,24/9/2008
244786,Whiplash,192.528841,10/10/2014
22894,Legion,30.981604,21/1/2010
4970,Gothika,27.303608,21/11/2003
6978,Big Trouble in Little China,29.796394,30/5/1986
673,Harry Potter and the Prisoner of Azkaban,79.679601,31/5/2004
13411,Malibu's Most Wanted,7.314796,10/4/2003
20391,Paint Your Wagon,7.902536,15/10/1969
8999,Derailed,17.7091,11/11/2005
37137,The Naked Gun 2½: The Smell of Fear,27.33256,28/6/1991
36955,True Lies,38.729418,14/7/1994
20352,Despicable Me,113.858273,8/7/2010
304410,The Bélier Family,25.302978,17/12/2014
13812,Quarantine,8.083995,10/10/2008
602,Independence Day,60.442593,25/6/1996
3482,The Train,4.49029,21/9/1964
22479,Kansas City,5.380733,16/8/1996
71469,The Darkest Hour,23.328823,22/12/2011
8847,Standard Operating Procedure,0.888986,12/2/2008
9899,The Producers,6.803965,25/12/2005
24034,Teacher's Pet,1.374409,16/1/2004
18925,Facing the Giants,4.563698,29/9/2006
174,Star Trek VI: The Undiscovered Country,16.188572,5/12/1991
1865,Pirates of the Caribbean: On Stranger Tides,135.413856,14/5/2011
331,Jurassic Park III,1.859364,18/7/2001
278348,The Maid's Room,1.501688,8/8/2014
11308,The Hotel New Hampshire,2.226412,9/3/1984
287524,Fear Clinic,1.859965,31/10/2014
361159,Navy Seals vs. Zombies,2.394613,8/10/2015
102899,Ant-Man,120.09361,14/7/2015
4257,Scary Movie 4,32.549282,13/4/2006
46252,Rust,0.399491,7/10/2010
19901,Daybreakers,28.019226,6/1/2009
159770,The Dirties,0.833937,4/10/2013
14353,Repo! The Genetic Opera,5.897479,18/7/2008
10185,The Midnight Meat Train,19.913961,7/8/2008
3682,54,11.880899,28/8/1998
10833,Heartbreakers,13.932203,23/3/2001
215918,1982,0.175885,31/12/2013
9928,Robots,29.558157,10/3/2005
242512,Ouija,56.30466,24/10/2014
9588,Quigley Down Under,11.360997,17/10/1990
1257,Because I Said So,18.678415,2/2/2007
14834,Not Easily Broken,5.1299,9/1/2009
1995,Lara Croft: Tomb Raider,41.498631,11/6/2001
43213,Chicago Overcoat,1.034844,10/10/2009
10944,In the Cut,10.536092,9/9/2003
344466,The World Is Mine,0.327622,5/6/2015
96534,My Last Day Without You,0.153625,11/6/2011
25763,Damnation Alley,2.215261,10/9/1977
10135,Road House,6.216203,19/5/1989
1273,TMNT,18.39217,23/3/2007
16784,Welcome to Mooseport,3.314094,24/2/2004
9729,Where the Truth Lies,4.051221,7/10/2005
13515,Mirrors,19.774543,15/8/2008
576,The Wild Bunch,14.970654,17/6/1969
294254,Maze Runner: The Scorch Trials,113.161483,9/9/2015
326284,Pound of Flesh,4.943588,7/5/2015
55831,Boynton Beach Club,0.18887,5/8/2005
533,The Curse of the Were-Rabbit,30.380747,4/9/2005
87943,Sisters in Law,0.025211,3/9/2005
10096,13 Going on 30,41.569541,13/4/2004
45324,Casino Jack,6.546037,16/9/2010
3040,Night Watch,12.540624,27/6/2004
50035,Lovely & Amazing,1.45917,31/8/2001
11817,Bulletproof Monk,15.20707,28/3/2003
75656,Now You See Me,71.124686,29/5/2013
10195,Thor,86.493424,21/4/2011
302156,Criminal,27.891012,14/4/2016
27936,Micmacs,7.663515,28/10/2009
354624,Heroes of Dirt,0.076647,4/9/2015
9833,The Phantom of the Opera,18.927463,8/12/2004
948,Halloween,30.301307,25/10/1978
8834,Conspiracy Theory,22.179658,7/8/1997
228161,Home,63.473086,18/3/2015
11635,Old School,24.70166,21/2/2003
318040,Bizarre,0.583446,7/2/2015
211954,Instructions Not Included,9.59729,20/7/2013
11194,Touching the Void,14.045887,5/9/2003
46989,Blue Car,0.672695,11/1/2002
921,Cinderella Man,24.100863,2/6/2005
17182,Eye for an Eye,3.996392,12/1/1996
3131,Gangs of New York,46.160048,14/12/2002
10220,Rounders,18.422008,11/9/1998
20829,Funny People,20.199057,31/7/2009
10955,Ripley's Game,2.981047,2/9/2002
50647,Wanderlust,20.908494,23/2/2012
2977,Becoming Jane,18.236284,2/3/2007
14165,Ta Ra Rum Pum,0.553752,27/4/2007
290864,Kung Fu Jungle,6.895866,31/10/2014
38319,Your Highness,21.408222,8/4/2011
46332,Of Gods and Men,4.992475,18/5/2010
1934,Shakespeare in Love,31.792964,11/12/1998
2493,The Princess Bride,44.533612,18/9/1987
136797,Need for Speed,54.81489,13/3/2014
18570,"Food, Inc.",15.017162,7/9/2008
37165,The Truman Show,56.488027,4/6/1998
222936,Aloha,29.652536,27/5/2015
36355,Flipper,4.475007,17/5/1996
9689,Hollywood Ending,8.711782,3/5/2002
1781,An Inconvenient Truth,14.139004,24/1/2006
68812,The Iceman,19.494703,1/9/2012
379532,Rodeo Girl,0.087574,5/1/2016
181940,Carousel of Revenge,0.006069,20/7/2007
50646,"Crazy, Stupid, Love.",37.990705,29/7/2011
70981,Prometheus,68.889395,30/5/2012
336004,Heist,15.079993,13/11/2015
562,Die Hard,66.169628,15/7/1988
86331,Desire,20.422246,14/9/2011
10179,The Ice Pirates,3.810697,16/3/1984
3989,Team America: World Police,26.509175,10/10/2004
5852,Angel Eyes,6.454634,15/5/2001
3021,1408,35.169779,12/7/2007
8741,The Thin Red Line,40.072583,25/12/1998
23706,All About Steve,13.237835,4/9/2009
70006,Never Back Down 2: The Beatdown,9.249229,13/9/2011
10982,Hoodwinked!,23.980329,16/12/2005
20981,The Call of Cthulhu,1.777148,1/1/2005
16406,Dick,4.742537,4/8/1999
3083,Mr. Smith Goes to Washington,12.2624,19/10/1939
205,Hotel Rwanda,28.60542,11/9/2004
57943,The Love Letter,0.116873,1/2/1998
755,From Dusk Till Dawn,64.181668,19/1/1996
245916,Kill the Messenger,21.343093,9/10/2014
9334,The Scorpion King,37.537093,16/4/2002
11129,Human Traffic,4.859873,4/6/1999
9787,Lords of Dogtown,8.127728,3/6/2005
13689,Peaceful Warrior,8.326131,30/3/2006
75033,Winnie Mandela,1.897761,16/9/2011
9544,FearDotCom,6.756886,9/8/2002
1537,Changing Lanes,17.270539,7/4/2002
37694,Proud,0.023681,2/7/2004
162903,The Fifth Estate,20.267062,11/10/2013
38093,Just Wright,10.409253,14/5/2010
9360,Anaconda,27.684779,11/4/1997
82696,Hope Springs,12.967137,7/8/2012
82533,Damsels in Distress,3.750338,6/4/2012
293644,Top Cat Begins,0.719996,30/10/2015
38357,Morning Glory,22.491388,12/1/2010
293646,The 33,10.699952,6/8/2015
168027,Freaky Deaky,4.448353,22/4/2012
298,Ocean's Thirteen,42.069993,7/6/2007
269057,Bang Bang Baby,0.973323,8/9/2014
10054,Spy Kids,21.543389,18/3/2001
9408,Surf's Up,23.230851,8/6/2007
2959,License to Wed,14.503568,4/7/2007
2056,The Station Agent,11.578545,26/1/2003
10483,Death Race,42.57877,22/8/2008
24424,Ajami,0.51799,17/9/2009
64685,Extremely Loud & Incredibly Close,31.066874,24/12/2011
10481,102 Dalmatians,9.895061,7/10/2000
194662,Birdman,89.811154,27/8/2014
752,V for Vendetta,84.630969,15/3/2006
10223,A Simple Plan,10.178917,11/12/1998
1613,The 51st State,9.670031,7/12/2001
6538,Charlie Wilson's War,18.70031,19/12/2007
34016,She's Out of My League,16.176976,11/3/2010
9809,Let's Go to Prison,4.59841,17/11/2006
317930,Compadres,1.569246,31/3/2016
82525,Savages,31.856589,6/7/2012
32456,Two Girls and a Guy,4.86805,7/9/1997
10314,She's All That,8.9876,29/1/1999
14113,Zoom,10.304172,11/8/2006
248774,Obvious Child,10.12895,6/6/2014
12120,My Stepmother is an Alien,9.455596,9/12/1988
29514,Two Evil Eyes,8.218383,25/1/1990
76487,The Devil Inside,13.152822,6/1/2012
10773,Mrs Henderson Presents,2.894154,9/9/2005
190955,Blood Ties,12.756344,22/8/2013
5854,Family Plot,3.832858,9/4/1976
9045,Amen.,5.930533,13/2/2002
146227,Getaway,16.520516,29/8/2013
12271,Factory Girl,11.400229,29/12/2006
68,Brazil,41.089863,20/2/1985
6552,Idle Hands,8.583217,30/4/1999
10764,Quantum of Solace,107.928811,30/10/2008
9759,Cellular,24.459948,6/9/2004
9387,Conan the Barbarian,31.802807,2/4/1982
4108,The Transporter,34.433521,2/10/2002
42057,It's a Wonderful Afterlife,1.259968,7/5/2010
9944,The Pelican Brief,17.923254,16/12/1993
34584,The NeverEnding Story,47.862016,5/4/1984
53953,The Tooth Fairy,0.716764,8/8/2006
59859,Kick-Ass 2,40.28635,17/7/2013
9610,Conan the Destroyer,18.379124,29/6/1984
50135,Animals United,8.010046,7/10/2010
31166,I Come with the Rain,8.266124,14/5/2009
12634,The Big Bounce,6.397388,30/1/2004
323675,Ride Along 2,25.136082,14/1/2016
9532,Final Destination,38.799596,16/3/2000
711,Finding Forrester,19.043286,21/12/2000
21208,Orphan,29.295801,24/7/2009
11519,1941,10.032626,13/12/1979
8285,The Spirit,14.84856,25/12/2008
10426,Friday After Next,7.499639,22/11/2002
7518,Over the Hedge,36.32705,22/4/2006
22597,The Broken Hearts Club: A Romantic Comedy,3.424158,1/2/2000
1690,Hostel,38.83192,6/1/2005
9718,Talladega Nights: The Ballad of Ricky Bobby,12.599836,4/8/2006
13673,Christmas with the Kranks,9.225166,24/11/2004
64689,Killing Them Softly,24.612603,20/9/2012
473,Pi,27.788067,10/7/1998
23827,Paranormal Activity,47.456823,14/9/2007
20794,Novocaine,4.148253,23/11/2001
1262,Stranger Than Fiction,32.26789,9/9/2006
5172,The Astronaut Farmer,6.764437,15/10/2006
9074,The Man,6.925645,8/9/2005
139998,Supporting Characters,0.620554,23/1/2012
16388,The Brothers McMullen,1.578903,9/8/1995
12245,The Oxford Murders,9.318033,18/1/2008
8346,My Big Fat Greek Wedding,18.115566,22/2/2002
11153,National Lampoon's Vacation,22.838834,28/7/1983
350,The Devil Wears Prada,83.893257,30/6/2006
380,Rain Man,49.510658,11/12/1988
10390,For Love of the Game,9.622345,17/9/1999
9275,Death to Smoochy,11.329727,28/3/2002
48171,The Rite,11.492474,28/1/2011
242095,The Signal,27.662696,15/3/2014
64720,Take Shelter,19.807295,25/11/2011
131631,The Hunger Games: Mockingjay - Part 1,206.227151,18/11/2014
11460,Red Eye,8.802626,4/8/2005
62008,Good Deeds,4.448494,23/2/2012
978,Seven Years in Tibet,16.92991,12/9/1997
76341,Mad Max: Fury Road,434.278564,13/5/2015
9352,EuroTrip,25.848003,20/2/2004
59930,The Inkwell,0.269661,22/4/1994
204922,Before I Go to Sleep,48.784734,3/9/2014
242166,Red Sky,3.344158,12/3/2014
12779,Swept Away,4.570043,11/10/2002
51540,Horrible Bosses,50.309843,8/7/2011
10480,Nurse Betty,3.572339,8/9/2000
263503,Water & Power,0.350557,2/5/2014
11586,Exorcist II: The Heretic,11.543363,17/6/1977
18238,Lesbian Vampire Killers,6.632891,16/3/2009
27582,The Mechanic,44.094856,13/1/2011
9457,Deep Rising,6.513856,30/1/1998
25704,Post Grad,7.446069,21/8/2009
55787,Water for Elephants,16.801218,15/3/2011
114065,Down & Out With The Dolls,0.002386,20/3/2003
39781,The Kids Are All Right,15.338211,9/7/2010
284,The Apartment,22.889294,15/6/1960
126319,Ernest & Celestine,11.103202,12/12/2012
