,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
713,73,9.17E-04,0.433,2.69E+05,0.959,0.00E+00,0.028,-4.04,0.043,120.406,0.365,Alternative
714,60,7.98E-03,0.562,1.86E+05,0.843,3.10E-05,0.112,-4.238,0.036,91.979,0.262,Rock
715,30,9.82E-01,0.56,6.19E+04,0.147,3.93E-01,0.085,-24.839,0.041,164.163,0.576,Anime
716,41,9.34E-01,0.185,1.83E+05,0.081,1.25E-02,0.084,-21.025,0.043,89.936,0.057,Classical
717,57,1.03E-01,0.279,4.97E+05,0.472,8.74E-01,0.063,-16.42,0.029,115.13,0.135,Rock
718,29,1.76E-01,0.609,3.44E+05,0.888,0.00E+00,0.15,-2.814,0.036,119.959,0.696,Anime
719,32,9.38E-03,0.495,2.00E+05,0.786,7.52E-03,0.107,-10.51,0.035,142.266,0.696,Blues
720,30,3.03E-02,0.813,2.45E+05,0.767,8.87E-01,0.047,-7.177,0.037,120.406,0.877,Jazz
721,55,6.58E-02,0.514,2.53E+05,0.589,5.34E-05,0.086,-8.249,0.032,115.283,0.726,Rock
722,53,3.44E-02,0.479,2.45E+05,0.718,0.00E+00,0.282,-4.271,0.037,149.576,0.398,Rock
723,57,3.12E-01,0.605,-1.00E+00,0.605,5.11E-03,0.06,-7.722,0.084,147.736,0.418,Rock
724,38,1.37E-01,0.494,2.05E+05,0.357,6.67E-01,0.131,-17.063,0.034,120.406,0.292,Jazz
725,40,1.07E-04,0.158,2.67E+05,0.742,6.66E-01,0.364,-6.508,0.065,206.863,0.065,Blues
726,62,5.13E-02,0.395,2.12E+05,0.896,3.96E-03,0.14,-4.262,0.035,101.867,0.35,Rock
727,60,5.10E-02,0.443,2.68E+05,0.778,0.00E+00,0.267,-3.037,0.033,148.044,0.418,Rock
728,67,2.13E-02,0.589,2.45E+05,0.614,1.65E-01,0.31,-7.528,0.043,119.837,0.318,Rock
729,78,3.71E-01,0.558,-1.00E+00,0.559,7.49E-06,0.109,-9.222,0.096,78.558,0.62,Hip-Hop
730,23,9.61E-03,0.514,2.62E+05,0.523,7.78E-01,0.14,-6.601,0.117,143.844,0.444,Anime
731,54,1.74E-01,0.568,2.14E+05,0.714,0.00E+00,0.043,-7.139,0.044,146.338,0.955,Rock
732,58,7.51E-02,0.411,-1.00E+00,0.611,2.21E-04,0.076,-4.719,0.03,140.002,0.138,Rock
733,54,6.55E-01,0.699,2.52E+05,0.197,0.00E+00,0.072,-14.792,0.038,122.871,0.361,Rock
734,67,7.38E-03,0.547,1.97E+05,0.804,0.00E+00,0.031,-5.268,0.036,142.016,0.666,Rock
735,52,1.26E-02,0.626,1.81E+05,0.805,0.00E+00,0.156,-5.81,0.045,116.03,0.882,Rock
736,62,3.34E-01,0.486,-1.00E+00,0.565,4.10E-04,0.105,-5.655,0.033,167.938,0.21,Rock
737,30,7.26E-01,0.377,2.13E+05,0.111,7.07E-01,0.109,-17.324,0.059,96.688,0.137,Classical
738,60,8.96E-01,0.726,2.15E+05,0.177,2.14E-06,0.116,-14.824,0.035,92.934,0.618,Rock
739,55,1.22E-01,0.5,1.74E+05,0.854,0.00E+00,0.079,-5.151,0.095,94.96,0.404,Rock
740,63,7.53E-06,0.559,2.14E+05,0.871,5.24E-03,0.096,-5.338,0.039,104.976,0.573,Rock
741,72,3.42E-01,0.547,2.09E+05,0.596,3.35E-01,0.148,-7.744,0.192,120.406,0.368,Hip-Hop
742,61,4.91E-01,0.545,2.88E+05,0.467,1.75E-01,0.081,-10.862,0.03,113.713,0.444,Blues
743,38,1.62E-02,0.636,1.82E+05,0.526,2.30E-06,0.089,-7.372,0.036,76.447,0.338,Blues
744,82,2.10E-03,0.592,3.30E+05,0.767,1.65E-03,0.127,-2.788,0.027,96.483,0.328,Rock
745,45,3.47E-01,0.741,2.90E+05,0.724,3.25E-02,0.305,-4.674,0.04,91.017,0.607,Jazz
746,32,4.09E-01,0.528,1.45E+05,0.566,8.74E-01,0.096,-10.951,0.038,149.885,0.482,Anime
747,21,1.12E-03,0.626,2.12E+05,0.881,1.07E-05,0.254,-4.835,0.035,128.045,0.75,Anime
748,36,4.12E-02,0.578,2.14E+05,0.826,1.13E-04,0.343,-5.042,0.03,120.98,0.534,Country
749,58,2.35E-03,0.334,3.98E+05,0.854,1.14E-03,0.158,-7.531,0.049,100.175,0.284,Rock
750,56,1.21E-02,0.517,1.87E+05,0.743,0.00E+00,0.166,-6.152,0.081,150.134,0.371,Rock
751,38,1.02E-03,0.467,2.29E+05,0.973,3.57E-02,0.053,-1.236,0.143,93.153,0.445,Anime
752,26,3.79E-01,0.57,2.82E+05,0.949,3.51E-01,0.093,-3.529,0.118,120.406,0.807,Blues
753,59,2.28E-01,0.573,2.34E+05,0.656,0.00E+00,0.065,-5.954,0.056,81.952,0.668,Rock
754,71,2.90E-03,0.736,-1.00E+00,0.711,2.75E-04,0.095,-5.503,0.035,112.309,0.719,Rock
755,41,2.18E-01,0.729,-1.00E+00,0.666,3.20E-04,0.34,-10.212,0.03,120.296,0.882,Country
756,59,2.93E-01,0.786,2.49E+05,0.625,0.00E+00,0.15,-4.194,0.054,123.983,0.216,Hip-Hop
757,57,4.05E-01,0.584,1.99E+05,0.74,4.15E-06,0.569,-6.313,0.242,62.916,0.33,Rock
758,73,5.06E-01,0.744,3.28E+05,0.545,9.77E-02,0.065,-9.361,0.03,97.409,0.346,Rock
759,29,3.01E-01,0.511,2.96E+05,0.699,0.00E+00,0.088,-4.485,0.037,120.406,0.496,Anime
760,40,3.73E-01,0.699,2.17E+05,0.681,0.00E+00,0.274,-4.983,0.031,131.99,0.806,Country
761,57,9.13E-01,0.356,1.79E+05,0.26,2.10E-06,0.105,-10.577,0.031,144.184,0.49,Rock
762,66,6.23E-01,0.752,2.33E+05,0.543,7.06E-02,0.107,-9.483,0.04,126.001,0.282,Rock
763,30,2.19E-03,0.497,1.29E+05,0.92,8.14E-01,0.16,-3.098,0.049,82.87,0.663,Blues
764,48,2.03E-01,0.673,2.13E+05,0.838,8.80E-06,0.105,-5.922,0.314,168.114,0.872,Hip-Hop
765,55,9.34E-02,0.602,2.48E+05,0.493,2.51E-03,0.28,-17.899,0.028,101.941,0.505,Rock
766,61,4.53E-01,0.508,2.13E+05,0.493,0.00E+00,0.241,-8.786,0.033,127.671,0.467,Country
767,58,5.15E-01,0.471,2.85E+05,0.357,3.63E-03,0.114,-11.333,0.028,138.255,0.278,Rock
768,28,9.35E-01,0.294,3.70E+04,0.349,5.81E-01,0.158,-17.519,0.048,155.418,0.03,Anime
769,32,7.92E-02,0.364,4.32E+05,0.752,1.57E-05,0.097,-5.623,0.1,173.715,0.636,Blues
770,49,4.62E-01,0.525,1.91E+05,0.882,0.00E+00,0.282,-8.624,0.039,120.406,0.964,Country
771,81,3.87E-01,0.836,-1.00E+00,0.621,9.16E-05,0.104,-4.685,0.089,101.995,0.762,Hip-Hop
772,54,5.35E-03,0.413,2.31E+05,0.885,1.97E-06,0.166,-7.695,0.078,113.807,0.211,Alternative
773,77,1.67E-01,0.491,1.89E+05,0.867,0.00E+00,0.458,-2.313,0.103,167.965,0.602,Rock
774,61,5.87E-05,0.248,3.11E+05,0.988,8.40E-01,0.323,-3.74,0.144,120.406,0.149,Rock
775,50,6.14E-01,0.749,-1.00E+00,0.246,1.38E-04,0.097,-12.847,0.038,132.153,0.308,Rock
776,72,6.05E-01,0.669,2.31E+05,0.389,1.60E-01,0.09,-11.547,0.031,130.015,0.649,Rock
777,56,4.07E-02,0.569,1.79E+05,0.625,1.13E-02,0.536,-7.429,0.027,120.406,0.502,Rock
778,54,3.14E-04,0.503,1.77E+05,0.741,5.74E-01,0.44,-5.672,0.036,120.998,0.544,Rock
779,37,3.83E-02,0.594,2.10E+05,0.735,0.00E+00,0.13,-5.408,0.052,121.947,0.752,Country
780,56,6.54E-01,0.529,-1.00E+00,0.343,5.97E-05,0.121,-16.192,0.044,153.466,0.661,Rock
781,52,6.94E-01,0.771,2.53E+05,0.458,1.37E-04,0.078,-7.652,0.033,109.089,0.707,Jazz
782,62,4.72E-01,0.757,2.01E+05,0.614,0.00E+00,0.161,-6.828,0.126,90.523,0.616,Alternative
783,61,7.96E-01,0.459,2.69E+05,0.317,0.00E+00,0.126,-6.856,0.028,137.748,0.297,Rock
784,75,6.26E-02,0.36,2.64E+05,0.505,9.22E-05,0.172,-9.129,0.026,74.807,0.317,Rock
785,55,1.52E-02,0.63,2.13E+05,0.691,0.00E+00,0.303,-4.334,0.031,93.014,0.261,Rock
786,41,1.80E-02,0.482,1.73E+05,0.864,0.00E+00,0.074,-4.04,0.095,185.736,0.771,Alternative
787,67,3.38E-01,0.633,-1.00E+00,0.559,0.00E+00,0.262,-5.135,0.313,114.983,0.473,Rock
788,54,2.67E-01,0.467,3.04E+05,0.561,3.02E-06,0.132,-6.787,0.026,81.303,0.493,Rock
789,27,1.82E-02,0.35,1.85E+05,0.658,3.79E-06,0.073,-6.553,0.057,156.295,0.593,Blues
790,60,6.02E-03,0.634,2.37E+05,0.845,5.29E-06,0.06,-5.058,0.352,94,0.929,Rap
791,60,7.61E-04,0.512,2.42E+05,0.933,0.00E+00,0.342,-4.759,0.074,92.998,0.465,Rock
792,35,9.59E-01,0.067,2.27E+05,0.034,8.85E-01,0.09,-26.563,0.047,120.406,0.038,Classical
793,30,1.45E-02,0.519,2.35E+05,0.576,3.92E-01,0.201,-7.705,0.029,139.981,0.116,Electronic
794,79,1.49E-02,0.921,1.91E+05,0.467,2.38E-04,0.334,-8.443,0.119,135.995,0.287,Rap
795,52,9.11E-02,0.433,2.55E+05,0.675,2.93E-01,0.159,-6.702,0.034,137.268,0.184,Alternative
796,57,6.68E-05,0.448,2.43E+05,0.974,3.91E-04,0.119,-2.919,0.12,137.96,0.224,Rock
797,55,6.98E-03,0.581,2.34E+05,0.566,2.93E-06,0.097,-8.169,0.036,83.904,0.449,Rock
798,62,3.54E-01,0.715,-1.00E+00,0.775,0.00E+00,0.144,-6.613,0.043,106.013,0.803,Rock
799,40,9.66E-01,0.716,2.19E+05,0.404,9.09E-01,0.107,-13.79,0.044,96.979,0.565,Electronic
800,67,2.99E-01,0.575,2.04E+05,0.684,0.00E+00,0.614,-6.007,0.325,172.155,0.926,Hip-Hop
801,50,9.81E-01,0.228,4.41E+05,0.498,8.64E-01,0.704,-20.596,0.053,79.023,0.358,Classical
802,64,1.63E-04,0.408,1.97E+05,0.817,3.00E-02,0.403,-4.59,0.076,120.406,0.288,Rock
803,75,3.64E-02,0.454,2.13E+05,0.66,0.00E+00,0.181,-4.357,0.168,184.353,0.568,Rock
804,54,9.87E-01,0.281,1.73E+05,0.369,9.64E-01,0.274,-16.022,0.036,76.155,0.211,Rock
805,21,7.32E-01,0.231,-1.00E+00,0.041,8.23E-02,0.605,-29.209,0.056,75.319,0.164,Classical
806,34,5.66E-01,0.57,4.68E+05,0.291,2.83E-02,0.045,-13.953,0.043,106.247,0.423,Jazz
807,50,1.02E-01,0.307,3.67E+05,0.407,5.71E-02,0.103,-8.25,0.028,90.255,0.043,Alternative
808,56,6.01E-02,0.559,2.59E+05,0.343,1.38E-01,0.1,-13.072,0.042,120.406,0.183,Rock
809,33,1.37E-01,0.472,2.20E+05,0.815,5.06E-05,0.261,-9.725,0.048,131.547,0.593,Blues
810,50,6.66E-01,0.624,3.70E+05,0.511,2.04E-01,0.066,-10.746,0.028,144.049,0.713,Rock
811,54,5.45E-05,0.483,2.50E+05,0.962,9.61E-06,0.273,-2.93,0.107,88.003,0.459,Alternative
812,38,1.33E-02,0.576,2.01E+05,0.869,0.00E+00,0.14,-4.624,0.05,80.98,0.809,Country
813,50,3.66E-01,0.542,-1.00E+00,0.566,5.14E-06,0.098,-5.99,0.056,153.479,0.408,Country
814,74,3.11E-01,0.644,1.77E+05,0.501,0.00E+00,0.106,-8.959,0.492,129.828,0.173,Rap
815,19,3.86E-01,0.666,2.53E+05,0.841,0.00E+00,0.13,-5.509,0.026,138.029,0.512,Anime
816,68,6.06E-05,0.451,1.94E+05,0.815,0.00E+00,0.27,-5.55,0.037,147.974,0.618,Rap
817,28,8.59E-01,0.574,1.85E+05,0.284,0.00E+00,0.114,-9.087,0.036,68.07,0.672,Blues
818,51,2.36E-02,0.47,1.45E+05,0.564,3.89E-06,0.103,-9.241,0.216,122.111,0.408,Rap
819,51,4.88E-04,0.488,1.88E+05,0.879,1.19E-06,0.14,-3.329,0.039,86.986,0.557,Rock
820,59,4.50E-02,0.624,2.00E+05,0.548,1.70E-04,0.11,-6.658,0.032,91.973,0.367,Rock
821,65,6.64E-01,0.582,2.16E+05,0.443,0.00E+00,0.07,-7.816,0.044,78.071,0.452,Alternative
822,67,9.99E-02,0.403,2.41E+05,0.777,3.28E-06,0.124,-6.416,0.035,76.329,0.149,Rock
823,20,9.18E-04,0.167,-1.00E+00,0.461,7.93E-01,0.113,-10.65,0.033,87.03,0.103,Anime
824,65,4.31E-01,0.566,2.34E+05,0.766,0.00E+00,0.101,-5.036,0.04,120.406,0.547,Rock
825,63,2.69E-01,0.45,2.97E+05,0.356,5.15E-01,0.094,-13.692,0.034,179.937,0.084,Rock
826,50,1.10E-02,0.672,1.74E+05,0.5,1.20E-02,0.287,-18.39,0.044,105.357,0.962,Country
827,45,9.99E-04,0.338,5.55E+05,0.812,1.39E-04,0.11,-4.816,0.035,160.03,0.317,Alternative
828,36,8.65E-01,0.124,1.80E+05,0.309,8.00E-01,0.103,-15.882,0.035,63.827,0.08,Classical
829,56,6.32E-02,0.705,2.42E+05,0.75,0.00E+00,0.146,-4.558,0.052,77.817,0.392,Rap
830,51,2.14E-01,0.606,1.97E+05,0.848,7.14E-05,0.111,-5.726,0.036,132.004,0.49,Country
831,63,4.07E-01,0.759,2.21E+05,0.779,6.10E-02,0.159,-9.375,0.035,128.211,0.918,Rock
832,48,1.61E-01,0.481,2.34E+05,0.571,4.94E-03,0.357,-8.582,0.03,167.634,0.634,Rock
833,52,3.47E-04,0.39,2.72E+05,0.828,1.44E-01,0.128,-5.453,0.028,81.861,0.554,Rock
834,59,5.07E-01,0.581,1.16E+05,0.821,0.00E+00,0.108,-4.387,0.032,136.145,0.968,Rock
835,69,4.68E-03,0.499,1.34E+05,0.873,0.00E+00,0.165,-3.902,0.039,142.726,0.864,Rock
836,37,9.88E-01,0.668,2.06E+05,0.243,2.96E-02,0.108,-11.664,0.054,74.258,0.668,Jazz
837,66,2.19E-01,0.701,1.44E+05,0.261,0.00E+00,0.082,-19.846,0.094,97.042,0.89,Alternative
838,47,1.76E-01,0.809,1.49E+05,0.701,0.00E+00,0.184,-12.484,0.057,105.696,0.563,Blues
839,50,7.49E-02,0.791,3.08E+05,0.535,1.96E-06,0.156,-13.261,0.035,127.488,0.963,Blues
840,66,1.88E-01,0.69,1.90E+05,0.798,0.00E+00,0.111,-3.347,0.039,92.967,0.645,Rock
841,64,6.94E-01,0.61,2.17E+05,0.59,2.32E-06,0.15,-7.325,0.036,137.838,0.352,Rock
842,59,7.04E-01,0.178,-1.00E+00,0.981,7.45E-05,0.854,-1.743,0.162,88.21,0.369,Alternative
843,61,5.34E-02,0.462,-1.00E+00,0.628,2.50E-04,0.12,-5.659,0.027,140.049,0.098,Rock
844,64,4.82E-06,0.55,2.53E+05,0.765,8.73E-01,0.132,-8.684,0.029,120.406,0.417,Rock
845,56,2.36E-02,0.705,2.74E+05,0.584,0.00E+00,0.176,-6.397,0.396,71.666,0.35,Rap
846,55,1.31E-01,0.567,2.91E+05,0.569,1.10E-02,0.071,-11.963,0.034,109.293,0.75,Rock
847,50,7.22E-02,0.557,1.84E+05,0.901,3.11E-03,0.14,-6.311,0.038,93.98,0.357,Rock
848,66,1.06E-01,0.66,2.00E+05,0.799,0.00E+00,0.154,-4.644,0.1,125.966,0.475,Rock
849,50,1.33E-02,0.444,2.47E+05,0.609,0.00E+00,0.064,-11.19,0.037,124.005,0.78,Rock
850,60,7.19E-01,0.346,1.88E+05,0.637,2.03E-05,0.263,-4.919,0.04,186.836,0.297,Rock
851,62,9.63E-03,0.639,2.46E+05,0.903,7.06E-05,0.174,-5.013,0.037,135.938,0.96,Rock
852,68,2.65E-03,0.553,1.73E+05,0.917,9.91E-03,0.07,-8.806,0.091,101.798,0.781,Rock
853,58,1.92E-03,0.49,2.05E+05,0.699,6.45E-06,0.111,-5.55,0.029,85.955,0.364,Rock
854,66,9.41E-03,0.553,2.08E+05,0.837,0.00E+00,0.372,-5.608,0.045,140.495,0.432,Rock
855,31,9.01E-01,0.299,-1.00E+00,0.182,9.39E-01,0.429,-17.152,0.039,136.472,0.127,Classical
856,47,7.92E-02,0.73,2.64E+05,0.543,5.59E-01,0.11,-8.418,0.064,166.024,0.796,Jazz
857,74,1.76E-01,0.714,2.22E+05,0.735,6.22E-04,0.115,-7.125,0.031,123.57,0.68,Rock
858,52,7.06E-03,0.572,2.15E+05,0.868,0.00E+00,0.121,-4.833,0.047,118.011,0.248,Rock
859,33,9.90E-01,0.393,-1.00E+00,0.112,9.24E-01,0.123,-24.031,0.035,139.968,0.487,Classical
860,53,2.89E-04,0.44,2.22E+05,0.74,5.43E-04,0.13,-6.422,0.038,162.095,0.337,Rock
861,62,4.10E-02,0.576,2.66E+05,0.659,0.00E+00,0.059,-5.617,0.038,94.853,0.717,Rock
862,52,2.71E-02,0.691,2.22E+05,0.754,7.19E-02,0.881,-8.136,0.037,144.085,0.924,Rock
863,56,2.45E-01,0.876,1.27E+05,0.807,0.00E+00,0.125,-4.466,0.18,135.754,0.691,Hip-Hop
864,50,1.27E-01,0.458,2.02E+05,0.805,0.00E+00,0.664,-5.465,0.16,143.755,0.282,Hip-Hop
865,68,1.20E-01,0.665,1.69E+05,0.782,4.19E-06,0.125,-8.438,0.031,137.453,0.731,Rock
866,57,9.68E-01,0.573,1.16E+05,0.235,1.98E-02,0.105,-16.982,0.043,79.578,0.834,Rock
867,67,3.44E-01,0.489,1.76E+05,0.637,0.00E+00,0.176,-5.014,0.04,170.157,0.345,Rock
868,47,9.74E-02,0.498,2.15E+05,0.88,0.00E+00,0.341,-5.098,0.038,76.007,0.764,Country
869,44,8.48E-04,0.726,-1.00E+00,0.892,1.44E-04,0.831,-2.278,0.056,120.1,0.334,Electronic
870,60,1.37E-05,0.511,2.52E+05,0.952,2.01E-03,0.135,-4.243,0.075,147.999,0.557,Rock
871,47,3.82E-03,0.583,2.25E+05,0.921,4.59E-01,0.226,-8.38,0.07,125.98,0.222,Rock
872,45,7.84E-01,0.56,2.15E+05,0.204,0.00E+00,0.109,-15.395,0.045,120.138,0.282,Alternative
873,38,3.28E-01,0.444,3.37E+05,0.54,1.27E-02,0.08,-11.003,0.216,120.406,0.287,Jazz
874,45,6.63E-01,0.665,2.98E+05,0.634,9.77E-05,0.127,-7.811,0.21,93.05,0.43,Jazz
875,13,5.88E-02,0.523,2.30E+05,0.843,5.59E-04,0.132,-3.988,0.033,120.406,0.494,Anime
876,62,7.11E-02,0.753,1.93E+05,0.594,0.00E+00,0.391,-9.486,0.082,112.568,0.562,Rap
877,33,1.25E-01,0.726,3.34E+05,0.497,8.90E-01,0.104,-10.742,0.043,125.004,0.459,Electronic
878,39,3.78E-01,0.927,1.95E+05,0.418,2.43E-06,0.117,-5.181,0.045,101.032,0.921,Jazz
879,33,8.29E-01,0.218,3.72E+05,0.244,9.30E-01,0.129,-16.472,0.04,83.739,0.06,Classical
880,58,2.08E-02,0.808,2.21E+05,0.726,2.76E-01,0.129,-8.435,0.252,96.12,0.616,Alternative
881,49,1.21E-02,0.3,1.81E+05,0.965,7.42E-04,0.687,-6.724,0.043,178.963,0.793,Country
882,34,4.28E-01,0.512,6.44E+05,0.64,4.47E-03,0.693,-12.263,0.076,159.814,0.411,Jazz
883,68,6.57E-05,0.532,-1.00E+00,0.889,7.06E-03,0.094,-5.474,0.054,93.994,0.508,Rock
884,39,9.63E-01,0.474,4.99E+05,0.043,9.35E-01,0.11,-25.246,0.04,129.786,0.145,Jazz
885,57,2.28E-03,0.539,2.57E+05,0.786,1.79E-05,0.121,-4.884,0.027,88.969,0.503,Country
886,56,3.75E-01,0.677,2.55E+05,0.403,2.69E-04,0.059,-9.457,0.029,120.406,0.568,Rock
887,56,2.52E-01,0.873,1.81E+05,0.872,0.00E+00,0.335,-0.883,0.17,97.978,0.683,Hip-Hop
888,33,1.66E-03,0.495,-1.00E+00,0.534,1.17E-04,0.089,-7.347,0.025,92.997,0.182,Country
889,68,8.30E-02,0.503,-1.00E+00,0.824,0.00E+00,0.21,-4.039,0.052,161.981,0.448,Rock
890,35,4.97E-02,0.669,1.90E+05,0.793,4.86E-05,0.142,-6.898,0.153,127.994,0.439,Electronic
891,61,4.26E-01,0.702,2.37E+05,0.901,1.53E-03,0.037,-4.45,0.026,97.862,0.919,Rock
892,55,1.52E-01,0.555,-1.00E+00,0.726,1.78E-04,0.148,-8.939,0.037,107.719,0.505,Rock
893,54,1.49E-01,0.738,2.58E+05,0.879,0.00E+00,0.102,-4.444,0.245,90.338,0.893,Rap
894,28,1.21E-01,0.365,3.34E+05,0.676,7.01E-01,0.478,-8.7,0.112,149.22,0.599,Blues
895,53,2.66E-02,0.776,1.45E+05,0.897,0.00E+00,0.169,-3.96,0.142,100.14,0.499,Rap
896,51,3.08E-01,0.448,1.98E+05,0.627,0.00E+00,0.159,-5.657,0.047,149.756,0.37,Electronic
897,50,2.87E-03,0.517,2.60E+05,0.561,0.00E+00,0.556,-5.364,0.035,139.959,0.149,Alternative
898,60,6.88E-02,0.626,-1.00E+00,0.527,2.14E-04,0.372,-9.371,0.109,151.657,0.227,Alternative
899,60,5.82E-01,0.421,1.87E+05,0.407,7.75E-01,0.117,-10.732,0.078,80.748,0.238,Alternative
900,62,2.44E-02,0.564,1.68E+05,0.668,1.15E-05,0.168,-6.578,0.044,79.99,0.32,Rock
901,64,6.64E-01,0.403,2.13E+05,0.45,7.57E-06,0.095,-6.314,0.03,147.694,0.116,Rock
902,42,9.03E-01,0.449,1.37E+05,0.174,0.00E+00,0.124,-12.56,0.029,120.406,0.288,Country
903,55,1.34E-02,0.655,2.17E+05,0.626,0.00E+00,0.349,-7.155,0.045,134.028,0.498,Alternative
904,77,3.23E-01,0.606,1.83E+05,0.652,0.00E+00,0.201,-6.982,0.028,97.155,0.476,Rock
905,41,9.37E-01,0.358,2.55E+05,0.225,1.34E-06,0.087,-8.217,0.035,120.406,0.487,Jazz
906,58,3.18E-01,0.492,3.57E+05,0.928,1.07E-01,0.087,-2.261,0.05,127.995,0.312,Rock
907,59,3.12E-02,0.473,3.12E+05,0.691,4.04E-03,0.147,-7.984,0.025,120.406,0.421,Rock
908,53,7.75E-01,0.435,-1.00E+00,0.384,9.20E-01,0.119,-14.024,0.029,159.092,0.171,Rock
909,64,8.79E-02,0.428,2.28E+05,0.429,4.10E-04,0.168,-6.06,0.049,127.173,0.182,Rock
910,59,1.93E-02,0.691,3.06E+05,0.96,0.00E+00,0.063,-1.616,0.198,157.02,0.645,Rap
911,62,2.73E-03,0.449,2.11E+05,0.971,0.00E+00,0.141,-3.66,0.048,144.031,0.414,Rap
912,2,4.98E-01,0.539,5.51E+04,0.453,8.75E-01,0.106,-21.199,0.068,82.184,0.764,Jazz
913,67,6.62E-02,0.816,3.08E+05,0.813,2.77E-06,0.602,-7.798,0.066,127.979,0.436,Rap
914,55,2.45E-01,0.667,2.74E+05,0.647,2.97E-04,0.063,-7.787,0.049,143.995,0.3,Rock
915,48,5.29E-06,0.368,2.03E+05,0.939,8.98E-01,0.082,-3.65,0.038,84.08,0.615,Alternative
916,63,5.91E-06,0.382,2.98E+05,0.867,5.81E-01,0.196,-7.426,0.04,87.309,0.453,Rock
917,57,2.18E-02,0.456,2.58E+05,0.508,0.00E+00,0.237,-14.339,0.04,120.406,0.553,Rock
918,50,5.71E-02,0.681,-1.00E+00,0.747,2.12E-06,0.171,-5.731,0.033,106.977,0.282,Country
919,56,4.34E-02,0.8,1.39E+05,0.672,0.00E+00,0.141,-7.925,0.32,76.023,0.871,Rap
920,68,5.14E-01,0.458,3.43E+05,0.486,0.00E+00,0.574,-8.147,0.026,72.484,0.363,Rock
921,46,8.66E-01,0.47,3.21E+05,0.22,1.07E-06,0.113,-11.727,0.043,156.109,0.349,Alternative
922,40,7.02E-01,0.674,2.47E+05,0.528,1.63E-05,0.08,-6.939,0.045,88.105,0.955,Jazz
923,42,6.66E-01,0.656,1.87E+05,0.707,0.00E+00,0.17,-3.841,0.029,126.057,0.473,Country
924,63,7.63E-01,0.784,2.00E+05,0.459,1.28E-06,0.068,-10.446,0.03,106.957,0.931,Rock
925,52,1.08E-01,0.397,2.24E+05,0.507,1.18E-01,0.109,-11.766,0.036,117.971,0.343,Rock
926,46,7.60E-04,0.505,2.23E+05,0.755,7.25E-02,0.348,-7.568,0.032,157.993,0.532,Electronic
927,21,9.33E-01,0.16,5.12E+05,0.074,7.61E-01,0.079,-22.592,0.041,120.406,0.076,Classical
928,50,5.06E-02,0.502,2.11E+05,0.78,5.18E-04,0.09,-5.271,0.034,78.99,0.383,Country
929,51,4.91E-01,0.617,1.41E+05,0.656,7.84E-06,0.08,-8.023,0.304,84.712,0.475,Rock
930,49,5.33E-02,0.486,-1.00E+00,0.995,2.98E-04,0.674,-3.611,0.064,117.26,0.142,Hip-Hop
931,58,1.96E-02,0.439,2.47E+05,0.908,5.40E-03,0.137,-4.08,0.065,120.406,0.351,Rock
932,62,9.85E-01,0.657,8.69E+04,0.431,0.00E+00,0.149,-11.147,0.541,83.509,0.935,Hip-Hop
933,58,8.80E-01,0.309,2.41E+05,0.179,3.46E-04,0.117,-17.077,0.034,121.498,0.167,Rock
934,64,3.03E-01,0.399,4.45E+05,0.467,1.86E-02,0.124,-11.763,0.028,120.406,0.525,Rock
935,66,3.04E-02,0.579,2.32E+05,0.727,1.99E-05,0.172,-4.872,0.033,170.593,0.885,Rock
936,49,9.46E-02,0.419,2.81E+05,0.748,1.74E-04,0.092,-8.142,0.052,85.02,0.417,Rock
937,56,1.53E-01,0.731,-1.00E+00,0.488,4.44E-06,0.063,-7.256,0.054,93.981,0.465,Hip-Hop
938,69,2.99E-01,0.726,2.11E+05,0.665,0.00E+00,0.179,-5.611,0.072,104.239,0.807,Hip-Hop
939,44,2.63E-01,0.841,2.94E+05,0.835,0.00E+00,0.108,-6.191,0.308,133.024,0.702,Hip-Hop
940,40,1.09E-01,0.797,2.84E+05,0.555,1.90E-04,0.065,-12.692,0.038,114.746,0.881,Jazz
941,32,5.80E-04,0.664,-1.00E+00,0.83,1.13E-01,0.339,-5.021,0.046,94.812,0.906,Electronic
942,62,2.08E-02,0.575,2.50E+05,0.478,1.11E-05,0.144,-5.517,0.031,125.968,0.297,Rock
943,72,4.11E-01,0.673,2.15E+05,0.395,5.46E-03,0.122,-8.639,0.123,170.074,0.137,Rap
944,53,1.57E-02,0.663,2.13E+05,0.777,8.29E-03,0.075,-5.496,0.037,143.003,0.94,Rock
945,38,4.83E-03,0.638,2.56E+05,0.427,2.48E-06,0.146,-12.994,0.076,169.831,0.543,Country
946,57,1.80E-04,0.448,2.03E+05,0.927,6.76E-03,0.082,-3.244,0.061,174.079,0.687,Rock
947,31,1.14E-05,0.294,2.54E+05,0.921,8.04E-05,0.08,-4.165,0.081,184.78,0.241,Classical
948,43,1.63E-01,0.81,3.51E+05,0.59,6.00E-02,0.096,-7.421,0.047,120.017,0.662,Jazz
949,24,1.10E-01,0.626,3.68E+05,0.994,4.15E-02,0.304,-2.849,0.08,129.993,0.475,Anime
950,57,2.98E-01,0.407,3.07E+05,0.411,9.35E-01,0.096,-11.733,0.035,100.01,0.072,Rock
