,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
727,66,8.74E-02,0.525,2.52E+05,0.741,1.47E-01,0.117,-5.643,0.031,117.031,0.179,Rock
728,23,1.36E-04,0.475,2.72E+05,0.822,0.00E+00,0.106,NaN,0.068,134.776,0.279,Anime
729,30,7.26E-01,0.377,NaN,0.111,NaN,0.109,-17.324,0.059,96.688,0.137,Classical
730,61,5.34E-02,0.462,-1.00E+00,0.628,2.50E-04,0.12,-5.659,0.027,140.049,0.098,Rock
731,33,8.40E-01,NaN,4.22E+05,0.007,8.44E-02,0.068,-37.783,0.046,79.046,NaN,Classical
732,66,4.45E-01,0.661,1.80E+05,0.785,2.66E-04,0.085,-5.623,0.037,91.975,0.371,Rock
733,48,1.31E-01,0.886,2.56E+05,0.503,6.92E-04,0.104,-7.189,0.044,120.406,0.55,Hip-Hop
734,71,7.71E-02,0.712,2.88E+05,0.967,0.00E+00,0.356,-5.206,NaN,145.024,0.895,Rock
735,60,NaN,0.407,3.49E+05,NaN,0.00E+00,0.234,-10.583,0.032,113.311,0.404,Rock
736,50,1.25E-02,0.264,2.88E+05,0.875,2.40E-01,0.092,-3.371,0.054,120.406,0.232,Rock
737,38,1.02E-03,0.467,2.29E+05,0.973,3.57E-02,0.053,-1.236,0.143,93.153,0.445,Anime
738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Jazz
739,71,3.14E-02,0.559,2.06E+05,0.882,1.71E-05,0.605,-4.281,0.157,126.064,0.634,Rock
740,60,NaN,0.803,NaN,NaN,NaN,0.079,-6.457,0.036,115.017,0.933,Rock
741,42,9.03E-01,0.449,NaN,0.174,NaN,NaN,-12.56,0.029,NaN,0.288,Country
742,67,3.38E-01,0.633,-1.00E+00,0.559,0.00E+00,0.262,-5.135,0.313,114.983,0.473,Rock
743,57,2.18E-02,NaN,2.58E+05,0.508,0.00E+00,0.237,-14.339,0.04,120.406,NaN,Rock
744,55,NaN,NaN,1.86E+05,NaN,8.02E-02,0.396,-5.411,0.028,88.062,NaN,Rock
745,33,1.25E-01,0.726,3.34E+05,0.497,8.90E-01,0.104,-10.742,0.043,125.004,0.459,Electronic
746,42,NaN,NaN,3.70E+05,NaN,7.11E-01,0.119,-8.081,NaN,102,NaN,Jazz
747,62,9.85E-01,0.657,8.69E+04,0.431,0.00E+00,0.149,-11.147,0.541,83.509,0.935,Hip-Hop
748,57,1.03E-01,0.279,4.97E+05,0.472,8.74E-01,0.063,-16.42,0.029,115.13,0.135,Rock
749,60,5.53E-02,0.568,NaN,0.871,NaN,0.303,-3.453,0.031,119.99,0.374,Rock
750,57,NaN,NaN,NaN,NaN,NaN,0.255,-3.633,0.049,148.062,NaN,Rock
751,54,1.45E-02,0.528,2.09E+05,0.875,0.00E+00,0.138,-5.912,0.044,136.83,0.479,Rock
752,58,1.98E-02,0.467,1.85E+05,0.815,1.23E-06,0.118,NaN,0.052,140.047,0.335,Rock
753,29,8.43E-03,NaN,2.75E+05,0.896,3.12E-02,0.128,-2.695,0.374,75.897,NaN,Electronic
754,23,1.90E-02,0.519,2.57E+05,0.875,0.00E+00,0.315,-4.542,0.041,104.04,0.546,Anime
755,72,6.05E-01,0.669,2.31E+05,0.389,1.60E-01,0.09,-11.547,0.031,130.015,0.649,Rock
756,65,8.58E-01,0.654,1.34E+05,0.336,3.85E-01,0.079,-12.825,0.038,176.083,0.947,Rock
757,62,9.04E-02,0.395,2.35E+05,0.538,4.53E-04,0.069,-10.3,0.046,150.785,0.369,Rock
758,40,6.36E-04,0.384,1.80E+05,0.917,4.35E-05,0.409,-4.516,0.194,79.478,0.443,Blues
759,60,7.61E-04,NaN,2.42E+05,0.933,0.00E+00,0.342,-4.759,0.074,92.998,NaN,Rock
760,52,2.78E-01,0.542,2.86E+05,0.924,4.37E-04,0.083,-2.428,0.083,82.666,0.686,Rock
761,46,3.28E-02,0.569,2.05E+05,0.948,9.25E-01,0.093,NaN,0.051,192.043,0.876,Electronic
762,46,1.29E-01,NaN,4.92E+05,0.352,2.83E-01,0.11,-10.239,0.035,121.438,NaN,Alternative
763,13,7.39E-01,0.4,1.73E+05,0.437,9.67E-01,0.132,-14.016,0.05,120.406,0.142,Anime
764,47,3.82E-03,0.583,2.25E+05,0.921,4.59E-01,0.226,-8.38,0.07,125.98,0.222,Rock
765,47,8.03E-01,0.193,2.51E+05,0.007,2.08E-01,0.098,-33.602,NaN,94.681,0.037,Classical
766,48,NaN,0.368,2.03E+05,NaN,8.98E-01,0.082,-3.65,0.038,84.08,0.615,Alternative
767,53,2.63E-01,0.2,3.11E+05,0.434,0.00E+00,0.117,-14.274,0.029,83.876,0.37,Rock
768,67,9.99E-02,0.403,2.41E+05,0.777,3.28E-06,0.124,-6.416,0.035,76.329,0.149,Rock
769,NaN,3.61E-05,0.42,NaN,0.935,NaN,0.065,-3.63,0.043,120.406,0.682,Anime
770,54,3.99E-02,0.575,1.78E+05,0.985,0.00E+00,0.166,-1.038,0.074,120.406,0.476,Rock
771,65,6.64E-01,0.582,2.16E+05,0.443,0.00E+00,0.07,-7.816,0.044,78.071,0.452,Alternative
772,45,9.99E-04,0.338,5.55E+05,0.812,1.39E-04,0.11,-4.816,0.035,160.03,0.317,Alternative
773,66,1.65E-01,0.589,-1.00E+00,0.603,0.00E+00,0.069,-5.517,0.043,76.874,0.456,Rock
774,29,9.72E-01,0.154,4.50E+05,0.012,8.47E-01,0.071,-31.067,0.047,80.151,0.052,Classical
775,NaN,NaN,0.648,NaN,NaN,NaN,NaN,-6.063,0.043,NaN,0.51,Hip-Hop
776,52,1.32E-02,0.624,2.46E+05,0.684,0.00E+00,0.113,-4.745,0.31,164.07,0.255,Rap
777,56,3.98E-05,0.476,1.82E+05,0.907,4.32E-06,0.353,-3.938,0.059,96.515,0.303,Rap
778,57,1.64E-02,0.638,1.91E+05,0.682,1.09E-05,0.457,-3.798,0.053,142.977,0.206,Rock
779,31,1.58E-01,0.498,4.11E+05,0.571,9.45E-03,0.055,-8.341,0.028,139.226,0.492,Blues
780,55,NaN,0.2,1.84E+05,NaN,0.00E+00,0.339,-3.424,0.063,93.977,0.468,Alternative
781,57,5.54E-01,0.371,1.48E+05,0.724,0.00E+00,0.299,-9.792,0.056,170.377,0.916,Rock
782,81,3.87E-01,0.836,-1.00E+00,0.621,9.16E-05,0.104,-4.685,0.089,101.995,0.762,Hip-Hop
783,65,9.95E-04,0.602,2.62E+05,0.755,7.99E-02,0.412,-5.791,0.04,135.042,0.646,Rock
784,51,NaN,0.445,-1.00E+00,NaN,8.08E-04,0.082,-4.979,0.109,144.28,0.573,Alternative
785,41,9.62E-01,0.683,1.92E+05,0.094,7.62E-01,0.119,-20.776,0.052,123.967,0.403,Jazz
786,56,4.07E-02,NaN,1.79E+05,0.625,1.13E-02,0.536,-7.429,0.027,120.406,NaN,Rock
787,64,2.63E-01,0.782,-1.00E+00,0.508,7.06E-02,0.157,-7.153,0.231,137.954,0.356,Hip-Hop
788,49,3.20E-01,0.601,2.30E+05,0.558,3.75E-01,0.073,-8.353,0.044,92.948,0.416,Electronic
789,26,9.11E-01,0.129,4.73E+05,0.054,1.22E-01,0.06,-27.769,0.036,92.218,0.081,Classical
790,58,NaN,0.406,3.20E+05,NaN,8.93E-04,0.097,-7.871,0.031,118.633,0.246,Rock
791,57,NaN,NaN,2.42E+05,NaN,1.18E-02,0.076,-2.843,0.218,99.919,NaN,Rock
792,60,5.10E-02,0.443,2.68E+05,0.778,0.00E+00,0.267,-3.037,0.033,148.044,0.418,Rock
793,23,4.98E-02,0.708,2.85E+05,0.447,1.41E-05,0.273,-10.714,0.052,102.035,0.626,Electronic
794,58,3.40E-01,0.508,2.96E+05,0.638,3.20E-05,0.077,-4.671,0.028,120.406,0.484,Rock
795,67,1.02E-02,0.68,2.34E+05,0.536,1.05E-03,0.113,-6.669,0.058,119.958,0.417,Rock
796,40,9.10E-01,0.412,1.98E+05,0.077,1.44E-03,0.113,-20.142,0.032,171.168,0.518,Country
797,78,NaN,0.824,1.37E+05,NaN,3.70E-06,0.088,-6.346,0.091,140.039,0.157,Rap
798,36,9.14E-02,0.698,2.18E+05,0.921,0.00E+00,0.06,-4.091,0.039,120.406,0.685,Country
799,37,NaN,NaN,2.71E+05,NaN,9.55E-01,0.206,-5.675,0.044,73.984,NaN,Jazz
800,58,1.61E-01,0.416,2.12E+05,0.53,1.34E-06,0.108,-8.182,0.025,102.029,0.379,Rock
801,71,8.76E-03,0.533,1.71E+05,0.905,5.78E-01,0.07,-5.27,0.075,108.9,0.486,Rock
802,61,NaN,0.285,2.38E+05,NaN,3.92E-03,0.104,-6.833,NaN,154.989,0.372,Rock
803,59,3.95E-01,0.439,-1.00E+00,0.469,5.73E-01,0.183,-9.283,0.031,127.44,0.193,Rock
804,55,2.87E-01,0.677,2.37E+05,0.45,1.85E-03,0.099,-9.352,0.033,119.912,0.432,Rock
805,40,NaN,0.158,2.67E+05,NaN,6.66E-01,0.364,-6.508,0.065,206.863,0.065,Blues
806,60,1.38E-01,0.516,-1.00E+00,0.745,0.00E+00,0.114,-5.674,0.038,120.406,0.77,Rock
807,32,9.95E-01,0.209,NaN,0.015,NaN,0.067,-29.801,0.041,120.406,0.118,Classical
808,40,4.23E-01,0.312,3.89E+05,0.379,4.13E-03,0.951,-9.93,0.031,105.734,0.285,Country
809,34,4.28E-01,NaN,6.44E+05,0.64,4.47E-03,0.693,-12.263,0.076,159.814,NaN,Jazz
810,56,3.21E-01,NaN,2.08E+05,0.488,2.81E-05,0.148,-10.181,0.198,111.838,NaN,Rap
811,64,4.82E-06,0.55,2.53E+05,0.765,8.73E-01,0.132,-8.684,0.029,120.406,0.417,Rock
812,53,NaN,0.609,2.17E+05,NaN,1.23E-03,0.37,-8.286,NaN,121.768,0.754,Country
813,25,9.59E-01,0.463,3.52E+05,0.039,7.26E-01,0.106,-16.647,0.073,77.222,0.098,Blues
814,72,3.42E-01,0.547,2.09E+05,0.596,3.35E-01,0.148,-7.744,0.192,120.406,0.368,Hip-Hop
815,62,3.34E-01,0.486,-1.00E+00,0.565,4.10E-04,0.105,NaN,0.033,167.938,0.21,Rock
816,63,3.93E-04,0.272,2.62E+05,0.747,4.03E-05,0.16,-4.86,0.04,202.777,0.255,Rock
817,65,2.22E-01,0.332,4.74E+05,0.623,8.83E-04,0.278,-12.365,0.08,182.63,0.416,Rock
818,37,3.83E-02,0.594,2.10E+05,0.735,0.00E+00,0.13,-5.408,0.052,121.947,0.752,Country
819,74,6.00E-01,0.334,3.36E+05,0.472,3.77E-06,0.317,-8.792,0.028,179.167,0.431,Rock
820,41,NaN,0.546,4.18E+05,NaN,0.00E+00,0.098,-8.161,0.026,78.31,0.325,Anime
821,NaN,6.61E-02,0.739,NaN,0.471,NaN,0.116,-8.456,0.044,90.002,0.31,Rock
822,36,3.35E-02,0.661,3.14E+05,0.559,1.46E-01,0.082,-10.3,NaN,95.994,0.602,Jazz
823,39,9.63E-01,0.474,4.99E+05,0.043,9.35E-01,0.11,-25.246,NaN,129.786,0.145,Jazz
824,59,1.06E-03,0.582,-1.00E+00,0.765,5.06E-02,0.344,-6.544,0.038,128.164,0.528,Rock
825,39,1.56E-01,0.529,-1.00E+00,0.56,2.99E-02,0.155,-12.972,0.033,104.516,0.866,Country
826,55,4.25E-01,0.705,-1.00E+00,0.811,6.15E-05,0.126,-5.201,0.029,91.974,0.519,Rock
827,59,1.04E-01,0.595,NaN,0.792,NaN,NaN,NaN,0.03,NaN,0.611,Rock
828,54,8.22E-02,0.628,2.24E+05,0.584,4.33E-01,0.298,-8.03,0.028,112,0.335,Rock
829,73,5.06E-01,0.744,3.28E+05,0.545,9.77E-02,0.065,-9.361,0.03,97.409,0.346,Rock
830,NaN,4.26E-01,0.702,NaN,0.901,NaN,0.037,-4.45,0.026,97.862,0.919,Rock
831,25,9.96E-01,0.36,1.98E+05,0.061,8.85E-01,0.11,-25.708,0.045,92.864,0.11,Classical
832,48,NaN,0.644,1.94E+05,NaN,6.02E-01,0.311,-3.04,0.032,100.014,0.574,Rock
833,57,NaN,0.518,-1.00E+00,NaN,0.00E+00,0.072,-13.268,0.033,120.406,0.311,Rock
834,53,3.92E-01,0.373,3.31E+05,0.571,4.76E-02,0.126,-9.186,0.033,161.874,0.656,Rock
835,37,2.66E-02,0.491,3.24E+05,0.943,0.00E+00,0.21,-3.046,0.035,92.483,0.396,Anime
836,59,5.07E-01,0.581,1.16E+05,0.821,0.00E+00,0.108,-4.387,0.032,136.145,0.968,Rock
837,70,7.48E-01,0.401,-1.00E+00,0.527,3.05E-03,0.359,-15.632,0.061,133.749,0.208,Rock
838,77,3.81E-01,0.66,-1.00E+00,0.383,0.00E+00,0.119,-9.377,0.03,83.096,0.381,Rock
839,61,4.53E-01,0.508,2.13E+05,0.493,0.00E+00,0.241,-8.786,0.033,127.671,0.467,Country
840,57,2.42E-01,0.562,1.82E+05,0.798,0.00E+00,0.112,-3.873,0.031,143.979,0.579,NaN
841,50,NaN,0.522,1.41E+05,NaN,0.00E+00,0.345,-4.137,0.046,144.499,0.852,Rock
842,59,2.93E-01,NaN,2.49E+05,0.625,0.00E+00,0.15,-4.194,0.054,123.983,NaN,Hip-Hop
843,65,2.18E-01,0.552,1.26E+05,0.742,0.00E+00,0.339,-7.963,0.045,138.591,0.751,Rock
844,42,7.73E-05,NaN,2.87E+05,0.879,4.84E-02,0.329,-5.238,NaN,180.05,NaN,Classical
845,65,2.87E-05,0.529,NaN,0.92,NaN,0.058,-4.168,0.065,111.132,0.438,Rock
846,23,1.46E-01,0.744,1.62E+05,0.65,2.04E-01,0.224,-7.676,0.183,120.406,0.357,Electronic
847,48,3.34E-01,0.768,1.93E+05,0.766,0.00E+00,0.115,-3.697,0.089,129.985,0.676,Rap
848,59,1.33E-01,0.445,2.27E+05,0.771,0.00E+00,0.273,-4.607,0.05,147.913,0.448,Rock
849,59,1.90E-01,0.444,NaN,0.56,NaN,0.117,-5.179,0.027,172.224,0.34,Rock
850,68,1.07E-03,0.46,NaN,0.796,NaN,NaN,-4.501,0.033,NaN,0.182,Rock
851,54,2.74E-01,0.846,1.64E+05,0.752,0.00E+00,0.11,-4.942,0.449,140.018,0.575,Hip-Hop
852,56,2.27E-03,0.56,2.19E+05,0.688,0.00E+00,0.06,-4.437,0.056,76.997,0.611,Rock
853,37,NaN,0.73,1.64E+05,NaN,1.99E-06,0.179,-8.232,0.043,123.472,0.572,Jazz
854,50,5.55E-03,0.74,1.85E+05,0.497,0.00E+00,0.334,-5.309,0.152,147.026,0.067,Hip-Hop
855,58,1.96E-02,NaN,2.47E+05,0.908,5.40E-03,0.137,-4.08,0.065,120.406,NaN,Rock
856,45,NaN,0.741,2.90E+05,NaN,3.25E-02,0.305,-4.674,0.04,91.017,0.607,Jazz
857,60,1.30E-01,0.872,2.47E+05,0.679,7.46E-03,0.323,-10.026,0.156,120.406,0.948,Rock
858,46,7.64E-03,0.377,2.60E+05,0.903,9.74E-05,0.109,-6.423,0.074,195.909,0.353,Alternative
859,50,5.71E-02,0.681,-1.00E+00,0.747,2.12E-06,0.171,-5.731,NaN,106.977,0.282,Country
860,53,2.48E-02,0.574,1.82E+05,0.701,3.12E-05,0.313,-6.038,0.057,145.069,0.25,Rock
861,40,1.68E-01,0.568,3.69E+05,0.33,5.46E-01,0.807,-16.029,0.026,106.142,0.297,Electronic
862,54,4.24E-01,0.669,2.69E+05,0.517,0.00E+00,0.155,-5.97,0.035,140.931,0.354,Rock
863,58,NaN,0.445,1.93E+05,NaN,3.51E-05,0.378,NaN,0.134,94.025,0.297,Rock
864,55,NaN,0.63,2.13E+05,NaN,0.00E+00,0.303,-4.334,0.031,93.014,0.261,Rock
865,51,3.50E-02,0.352,-1.00E+00,0.808,0.00E+00,0.991,-8.097,0.043,162.096,0.485,Rock
866,47,5.40E-02,0.482,-1.00E+00,0.627,2.99E-06,0.111,-5.779,0.03,95.903,0.17,Alternative
867,54,1.73E-02,0.575,2.46E+05,0.591,0.00E+00,0.173,-5.916,NaN,107.967,0.332,Rock
868,37,4.68E-02,0.513,2.30E+05,0.701,4.83E-06,0.349,-5.592,0.028,144.944,0.302,Country
869,53,NaN,0.776,1.45E+05,NaN,0.00E+00,0.169,-3.96,0.142,100.14,0.499,Rap
870,64,4.12E-01,0.652,1.64E+05,0.583,0.00E+00,0.119,-7.811,0.038,120.406,0.744,Rock
871,38,NaN,0.455,3.95E+05,NaN,1.18E-04,0.246,-10.118,NaN,122.83,0.668,Blues
872,75,6.26E-02,NaN,2.64E+05,0.505,9.22E-05,0.172,-9.129,0.026,74.807,NaN,Rock
873,55,6.98E-03,0.581,2.34E+05,0.566,2.93E-06,0.097,-8.169,0.036,83.904,0.449,Rock
874,52,NaN,0.387,2.27E+05,NaN,2.75E-01,0.219,-6.981,0.062,176.426,0.757,Rock
875,42,NaN,0.47,2.42E+05,NaN,3.28E-02,0.641,-6.885,0.027,106.92,0.206,Alternative
876,42,NaN,0.65,2.05E+05,NaN,0.00E+00,0.16,-4.397,0.033,93.992,0.896,Country
877,55,3.96E-01,0.326,2.12E+05,0.65,0.00E+00,0.119,-9.574,0.199,84.461,0.438,Rap
878,73,9.17E-04,0.433,2.69E+05,0.959,0.00E+00,0.028,NaN,0.043,120.406,0.365,Alternative
879,66,3.83E-02,0.668,2.32E+05,0.739,0.00E+00,0.13,-4.919,0.031,131.918,0.571,Rock
880,59,NaN,NaN,3.06E+05,NaN,0.00E+00,0.063,-1.616,0.198,157.02,NaN,Rap
881,68,NaN,0.665,1.69E+05,NaN,4.19E-06,0.125,-8.438,0.031,137.453,0.731,Rock
882,21,1.12E-03,0.626,2.12E+05,0.881,1.07E-05,0.254,-4.835,0.035,128.045,0.75,Anime
883,27,6.65E-01,0.327,-1.00E+00,0.132,8.32E-01,0.249,-17.153,0.041,120.406,0.216,Classical
884,58,2.35E-03,NaN,3.98E+05,0.854,1.14E-03,0.158,-7.531,0.049,100.175,NaN,Rock
885,50,6.40E-01,0.651,1.46E+05,0.712,6.09E-05,0.074,-6.79,0.043,82.961,0.804,Rock
886,54,5.64E-04,0.635,3.25E+05,0.756,8.68E-01,0.11,-9.421,0.038,129.998,0.106,Electronic
887,64,8.79E-02,0.428,2.28E+05,0.429,4.10E-04,0.168,-6.06,0.049,127.173,0.182,Rock
888,68,3.77E-01,0.648,3.50E+05,0.631,0.00E+00,0.12,-5.662,0.103,105.989,0.142,Rap
889,57,NaN,0.626,1.89E+05,NaN,2.19E-02,0.439,-2.734,0.072,133.204,0.433,Rock
890,35,2.39E-01,0.556,1.98E+05,0.867,0.00E+00,0.087,-4.904,0.032,133.073,0.81,Blues
891,46,1.91E-03,0.504,2.52E+05,0.952,0.00E+00,0.699,-3.449,0.064,104.007,0.237,Alternative
892,53,NaN,0.726,2.27E+05,NaN,0.00E+00,0.316,-6.677,0.364,82.548,0.607,Hip-Hop
893,58,7.51E-02,0.411,-1.00E+00,0.611,2.21E-04,0.076,-4.719,0.03,140.002,0.138,Rock
894,56,NaN,0.529,-1.00E+00,NaN,5.97E-05,0.121,-16.192,0.044,153.466,0.661,Rock
895,47,4.50E-01,0.381,6.75E+04,0.592,0.00E+00,0.534,-10.879,0.289,84.974,0.673,Hip-Hop
896,40,5.57E-01,0.531,2.40E+05,0.438,1.33E-04,0.104,-7.955,0.026,70.996,0.231,Country
897,28,7.14E-01,0.616,1.14E+05,0.186,1.32E-06,0.166,-13.757,0.051,119.747,0.878,Blues
898,32,4.09E-01,0.528,1.45E+05,0.566,8.74E-01,0.096,-10.951,0.038,149.885,0.482,Anime
899,30,3.13E-01,0.616,3.58E+05,0.464,9.16E-01,0.109,-17.747,0.047,177.829,0.113,Electronic
900,63,2.85E-02,0.599,1.80E+05,0.931,0.00E+00,0.102,-3.662,0.052,111.012,0.788,Rock
901,55,2.66E-01,0.707,2.22E+05,0.694,1.04E-06,0.283,-5.381,0.033,115.993,0.518,Rock
902,64,NaN,0.824,2.50E+05,NaN,1.06E-01,0.04,-10.96,0.145,73.949,0.895,Rock
903,62,2.73E-03,0.449,2.11E+05,0.971,0.00E+00,0.141,-3.66,0.048,144.031,0.414,Rap
904,64,2.99E-02,0.57,2.23E+05,0.83,0.00E+00,0.148,-5.096,0.058,155.014,0.765,Rock
905,61,7.96E-01,0.459,2.69E+05,0.317,0.00E+00,0.126,-6.856,0.028,137.748,0.297,Rock
906,65,NaN,0.368,-1.00E+00,NaN,0.00E+00,0.116,-5.1,0.044,197.639,0.294,Rock
907,34,NaN,0.301,2.60E+05,NaN,3.86E-05,0.11,-7.615,0.043,90.96,0.595,Blues
908,40,1.02E-01,NaN,1.97E+05,0.837,0.00E+00,0.065,-4.385,0.036,170.034,NaN,Country
909,72,4.22E-02,NaN,2.61E+05,0.382,4.74E-06,0.411,-10.889,0.031,116.557,NaN,Rock
910,51,2.36E-02,0.47,1.45E+05,0.564,3.89E-06,0.103,-9.241,0.216,122.111,0.408,Rap
911,47,7.92E-02,0.73,2.64E+05,0.543,5.59E-01,0.11,-8.418,0.064,166.024,0.796,Jazz
912,50,5.06E-02,0.502,2.11E+05,0.78,5.18E-04,0.09,-5.271,0.034,78.99,0.383,Country
913,51,4.91E-01,0.617,1.41E+05,0.656,7.84E-06,0.08,-8.023,0.304,84.712,0.475,Rock
914,60,1.21E-01,0.78,2.29E+05,0.467,1.34E-04,0.314,-6.645,0.253,96.056,0.312,Rap
915,59,NaN,0.352,4.56E+05,NaN,2.03E-02,0.125,-3.634,0.149,122.897,0.228,Rock
916,62,3.16E-02,0.558,NaN,0.896,NaN,NaN,-3.687,0.054,NaN,0.63,Rock
917,58,5.90E-04,0.594,2.19E+05,0.858,3.11E-06,0.064,-4.339,0.039,138.021,0.663,Rock
918,50,1.27E-01,0.458,2.02E+05,0.805,0.00E+00,0.664,-5.465,0.16,143.755,0.282,Hip-Hop
919,66,6.23E-01,0.752,2.33E+05,0.543,7.06E-02,0.107,-9.483,0.04,126.001,0.282,Rock
920,56,1.58E-01,0.66,1.59E+05,0.557,0.00E+00,0.543,-9.597,0.03,110.743,0.788,Rock
921,50,9.81E-01,0.228,4.41E+05,0.498,8.64E-01,0.704,-20.596,0.053,79.023,0.358,Classical
922,57,6.68E-05,0.448,2.43E+05,0.974,3.91E-04,0.119,-2.919,0.12,137.96,0.224,Rock
923,30,NaN,0.56,NaN,NaN,NaN,0.085,-24.839,0.041,164.163,0.576,Anime
924,48,NaN,0.741,1.95E+05,NaN,5.97E-02,0.126,-8.28,0.046,129.538,0.2,Hip-Hop
925,56,NaN,0.542,2.03E+05,NaN,0.00E+00,0.145,-5.137,0.042,140.9,0.637,Country
926,52,3.10E-03,0.769,1.95E+05,0.601,0.00E+00,0.272,-8.402,0.171,168.996,0.448,Hip-Hop
927,69,2.99E-01,NaN,2.11E+05,0.665,0.00E+00,0.179,-5.611,0.072,104.239,NaN,Hip-Hop
928,53,9.30E-03,NaN,2.76E+05,0.646,4.69E-03,0.101,-6.962,0.028,173.974,NaN,Rock
929,61,7.40E-01,0.571,2.34E+05,0.281,0.00E+00,0.163,-10.56,0.048,142.263,0.294,Rock
930,39,NaN,NaN,2.09E+05,NaN,1.86E-02,0.121,-7.637,0.033,65.145,NaN,Alternative
931,25,9.90E-01,0.296,2.63E+05,0.234,8.85E-01,0.078,-19.277,0.043,129.471,0.294,Anime
932,38,NaN,NaN,2.56E+05,NaN,2.48E-06,0.146,-12.994,0.076,169.831,NaN,Country
933,65,NaN,0.444,1.46E+05,NaN,6.59E-06,0.297,-3.724,0.104,125.896,0.411,Rock
934,62,3.26E-04,0.499,2.05E+05,0.958,2.19E-06,0.432,-5.417,0.09,127.491,0.359,Rock
935,65,2.73E-01,0.535,1.85E+05,0.524,0.00E+00,0.08,-6.225,0.192,80.538,0.891,Rap
936,45,1.26E-03,0.83,1.81E+05,0.868,1.10E-01,0.124,-4.223,0.159,149.95,0.702,Electronic
937,28,5.95E-01,0.163,1.62E+05,0.44,9.09E-01,0.142,-9.873,0.044,154.357,0.126,Anime
938,62,NaN,0.623,1.62E+05,NaN,6.17E-02,0.261,-3.548,0.151,134.975,0.271,Rock
939,40,NaN,0.699,2.17E+05,NaN,0.00E+00,0.274,-4.983,0.031,131.99,0.806,Country
940,53,7.45E-01,0.697,1.45E+05,0.676,5.11E-04,0.263,-5.273,0.044,120.406,0.705,Rock
941,56,4.34E-02,0.8,1.39E+05,0.672,0.00E+00,0.141,-7.925,0.32,76.023,0.871,Rap
942,56,9.84E-02,NaN,1.97E+05,0.671,0.00E+00,0.084,-6.953,0.035,120.406,NaN,Rock
943,62,2.70E-02,0.521,1.92E+05,0.901,6.51E-02,0.108,-5.518,0.067,131.182,0.817,Rock
944,51,1.51E-01,0.766,2.92E+05,0.681,8.68E-05,0.266,-6.919,0.057,141.94,0.853,Rock
945,57,NaN,0.405,2.45E+05,NaN,9.07E-05,0.104,-13.901,0.04,61.34,0.383,Rock
946,21,1.22E-01,0.866,2.96E+05,0.637,0.00E+00,0.073,-6.563,0.029,95.509,0.9,Blues
947,54,9.87E-01,0.281,1.73E+05,0.369,9.64E-01,0.274,-16.022,0.036,76.155,0.211,Rock
948,NaN,NaN,0.45,NaN,NaN,NaN,0.094,-13.692,0.034,179.937,0.084,Rock
949,66,1.87E-03,0.552,3.00E+05,0.645,1.38E-06,0.042,-6.595,0.027,89.518,0.588,Rock
950,68,1.82E-01,0.661,2.66E+05,0.818,9.95E-04,0.053,-5.9,0.029,147.544,0.79,Rock
951,54,4.71E-02,0.798,1.91E+05,0.721,0.00E+00,0.063,-4.964,0.093,104.943,0.41,Rap
952,60,4.85E-05,0.518,1.90E+05,0.718,2.44E-01,0.25,-4.355,0.034,127.593,0.531,Rock
953,68,NaN,0.717,2.05E+05,NaN,8.94E-05,0.19,-3.677,0.03,105.017,0.942,Rock
954,62,3.54E-01,NaN,-1.00E+00,0.775,0.00E+00,0.144,-6.613,0.043,106.013,NaN,Rock
955,19,1.05E-01,0.511,1.48E+05,0.352,7.88E-01,0.217,-13.681,0.035,84.439,0.204,Anime
956,53,NaN,0.44,2.22E+05,NaN,5.43E-04,0.13,-6.422,0.038,162.095,0.337,Rock
957,55,1.97E-04,0.656,3.45E+05,0.864,1.07E-01,0.281,-7.895,0.041,93.197,0.617,Rock
958,37,9.04E-01,0.547,3.74E+05,0.116,8.48E-01,0.107,-21.946,0.035,105.115,0.344,Jazz
959,28,2.98E-02,0.489,2.42E+05,0.746,2.10E-01,0.1,-7.073,0.043,166.597,0.866,Blues
960,41,NaN,0.729,-1.00E+00,NaN,3.20E-04,0.34,-10.212,0.03,120.296,0.882,Country
961,29,6.84E-02,0.437,2.27E+05,0.722,8.48E-01,0.133,-8.987,0.046,139.077,0.192,Blues
962,66,1.75E-01,0.316,2.37E+05,0.86,4.92E-05,0.902,-5.038,0.066,100.888,0.195,Rock
963,62,6.00E-03,NaN,NaN,0.797,NaN,0.392,-5.244,0.033,129.964,NaN,Rock
964,54,4.89E-02,0.332,2.14E+05,0.731,3.47E-03,0.178,-4.565,0.045,90.028,0.636,Rock
965,45,4.64E-02,0.708,3.09E+05,0.745,8.73E-01,0.365,-6.961,0.042,122.016,0.161,Jazz
966,80,2.93E-03,0.442,1.82E+05,0.943,8.71E-06,0.091,-3.205,0.06,85.064,0.781,Rock
967,47,9.74E-02,NaN,2.15E+05,0.88,0.00E+00,0.341,-5.098,0.038,76.007,NaN,Country
968,53,NaN,0.574,1.82E+05,NaN,9.39E-05,0.323,-8.543,0.029,134.083,0.67,Rock
969,54,NaN,0.488,3.52E+05,NaN,1.57E-02,0.119,-12.02,0.033,106.063,0.323,Rock
